7588,5020,4
1393,7831,5
7951,5399,4
1257,6615,4
437,2256,4
676,14435,3
17296,14530,5
289,12295,3
8495,13199,5
656,2227,5
8211,6032,3
1905,5095,5
188,10338,4
4587,10839,3
4446,6211,5
8225,7378,4
454,6512,5
155,12018,3
278,23,5
1459,5150,5
354,6266,4
1915,16108,3
7545,4885,4
14911,12123,5
5071,12078,5
444,542,1
130,14429,1
567,6032,4
14140,13723,3
6468,13360,5
3034,10430,4
7683,5057,5
823,6123,1
16936,14326,5
126,11,5
10078,12149,4
200,659,4
1905,3839,4
496,6363,5
12682,8637,5
9452,7802,3
2144,13120,4
1607,2651,3
16450,13241,5
4051,2267,2
2894,1428,5
1607,12184,3
9810,6310,3
3359,3800,5
15210,12139,4
4246,2312,4
10711,15135,3
4903,7934,5
653,7423,3
8108,14363,5
272,7893,2
6208,7680,5
9210,13560,2
2070,12341,4
1720,15195,3
4658,2573,3
14719,11978,4
350,6017,4
119,14628,3
106,14764,2
1075,546,3
354,4157,5
11426,7584,5
13097,9264,5
15178,12134,4
12263,7906,4
126,22,2
11150,7332,5
973,11005,3
5549,3584,3
6518,4172,5
15972,12516,5
17240,14502,1
2305,777,5
1226,6309,4
4160,14619,2
5002,7670,5
6250,4157,5
119,1291,1
356,12677,3
1829,15614,1
8865,6120,4
10553,6769,4
609,13379,4
7531,4868,5
449,4632,2
10374,7664,4
40,9652,3
106,341,2
16700,13560,4
1391,13199,5
1823,9288,4
136,12078,4
401,7798,4
15660,12367,5
1486,10058,4
5702,6778,3
11903,7680,5
40,5528,4
3890,4174,5
1911,13594,5
1415,178,2
3896,11978,5
2070,12465,4
664,14311,5
7312,4554,2
9263,14399,5
3964,12098,4
16346,14506,4
1819,13922,4
321,66,5
6731,10206,5
9073,6159,3
1786,15910,3
1019,410,3
2413,885,5
1717,493,4
86,12014,4
998,12243,2
2067,16104,4
7233,11542,5
1788,11536,5
7948,6901,5
1353,385,3
2754,6107,3
6767,6267,3
1035,14555,3
423,6196,4
320,6213,5
5,7584,5
8115,14436,4
1715,12432,5
4001,12360,5
2536,1730,4
405,1900,4
3246,6288,5
2302,5019,4
4251,12315,5
1607,8425,4
10939,7005,4
901,14509,1
5777,15929,3
16105,12929,5
298,8851,5
2161,7572,5
1365,3598,5
957,12245,4
640,5058,3
1972,447,5
3710,2224,5
10439,6700,5
1644,15304,5
7895,5241,5
6043,12001,4
295,2252,4
6227,4157,4
13852,13209,5
154,14326,3
1824,815,5
5501,3501,5
1177,12294,5
611,14408,3
10112,14610,5
402,11988,3
356,4644,3
632,6016,5
1260,13711,5
444,84,5
12014,7760,5
6,6074,5
13150,9305,4
157,14324,5
451,42,4
8919,11963,4
3500,12268,4
2259,5602,5
12966,9114,5
10314,6618,4
13093,9264,5
9542,6267,2
5182,12057,4
6242,7578,2
1141,6307,3
1650,4519,4
5767,7378,5
288,6177,3
2078,6871,1
1391,6477,4
1711,8305,4
405,2229,4
1359,12583,3
4197,6691,5
2926,1443,5
1911,12895,5
16253,13098,5
7564,11503,4
7932,14559,4
11816,10435,4
8906,12975,3
238,777,5
5715,14901,5
2262,746,4
15804,12433,5
549,13008,3
1550,6759,5
13539,11042,5
95,868,3
1068,3024,4
182,6309,3
7276,8705,4
188,11089,5
6890,12037,5
161,12088,4
1732,7455,5
375,50,4
6225,4157,5
4937,12313,5
4106,15939,4
1612,267,4
119,492,3
2858,2476,5
1333,9287,5
2704,12357,5
1357,6475,1
1251,101,2
8694,6159,4
1257,8895,5
17613,16079,4
2038,14020,4
2693,4206,4
1867,9079,4
3739,4128,5
980,15597,2
4154,15026,1
2399,10382,5
1423,11465,5
13608,10296,5
10218,10795,4
8787,6119,5
11664,7584,4
16958,15035,3
17491,15197,4
1607,15148,3
13627,10313,4
591,7549,5
626,6119,5
8367,12015,4
2707,1190,4
3246,12129,5
4753,3837,3
1443,196,3
4981,3163,5
1343,9137,2
1380,6540,5
375,6565,5
1438,1665,4
2383,5577,5
356,4387,5
2864,9331,5
98,7638,5
957,3521,3
301,15305,4
3410,6888,4
1626,315,4
10612,6764,5
2616,6109,4
404,37,3
4143,12233,5
7616,6267,3
438,8212,2
1068,13545,2
1507,11256,5
1143,7088,4
11518,7651,5
119,15160,5
1575,11138,5
1343,8406,4
4980,11984,4
171,12105,5
6162,4145,5
382,14442,3
9712,6291,4
1249,9373,1
14740,11982,2
200,301,3
1434,6107,4
1127,4970,5
1698,2601,5
16514,13325,4
11516,8667,3
4112,7589,4
1641,12104,5
229,7614,5
2598,1176,5
5412,7101,5
106,796,2
4843,13139,4
119,16088,3
1452,13743,4
5777,15860,1
876,10605,2
973,8115,4
10974,7052,4
3338,11204,4
842,12078,5
409,14379,3
1300,14901,5
14801,12008,5
3921,2252,5
6209,7685,4
119,15601,3
1353,5713,3
923,4157,5
807,3575,3
533,4153,4
2176,2312,4
11285,7372,4
5715,7951,5
224,6196,4
4121,14522,5
3240,1833,5
16059,12785,5
4482,12490,5
3890,4130,5
13348,10171,5
4780,2733,5
4984,3163,5
321,61,5
147,6940,1
2693,4212,5
1075,13595,3
8200,12193,4
1257,5156,4
16836,13940,4
175,6573,3
61,12427,4
2691,2297,3
5354,3681,5
461,4111,5
13650,10457,5
15610,12342,5
1333,15339,2
7510,15525,4
208,6600,4
145,6771,3
439,11453,5
8676,11649,2
5903,4109,5
409,3230,4
11622,7578,5
3886,6565,5
1451,9211,3
127,11924,5
11410,12682,5
1983,13802,5
1203,7160,3
980,6885,4
5142,6035,4
372,14379,4
3747,2227,5
7696,5719,2
2536,13943,5
5335,3281,4
58,13153,5
9603,6272,4
182,7589,3
3805,2234,5
9855,6318,4
6720,6746,5
16770,13669,4
861,199,4
2349,791,5
14872,12034,5
4256,7893,5
2073,1082,5
7646,5046,5
7352,10296,5
275,23,5
7593,5030,3
9423,6247,5
957,6285,5
2303,776,5
2355,8714,4
356,4506,5
3363,1935,4
776,6119,5
11018,7095,2
2807,1300,4
1257,13962,2
356,549,4
161,11960,4
1062,11375,5
1486,14280,1
12897,15381,3
1260,6329,4
1648,8591,5
4794,13625,4
1254,101,3
2539,10590,5
39,6070,3
1915,9958,3
5733,3818,5
5427,3396,4
1867,405,4
40,8911,3
12870,8903,5
1830,1870,4
901,14764,4
747,6597,3
62,11932,5
175,7928,4
17587,15844,5
13539,11312,5
1075,13518,3
1260,14087,2
1975,14111,5
5938,4674,5
10251,6613,1
6229,4157,5
16398,13199,5
1343,15128,1
119,15676,3
355,16017,4
8,6141,5
2564,7953,3
200,11682,4
145,7627,5
10534,6702,3
611,14400,5
61,11316,5
190,12232,5
1607,7081,5
14619,11925,5
7368,4625,5
1163,7900,5
13602,11431,5
1911,4370,4
16258,13098,5
1343,5585,4
7058,14501,5
2295,6187,5
5328,3280,5
8765,6119,5
2837,13277,5
10276,6614,4
6830,4206,5
3945,2253,5
5741,3846,5
7405,9211,3
13838,10675,4
1263,12459,1
1989,4877,4
62,4292,5
912,6658,2
1915,5854,3
3620,2213,5
4851,5511,2
4148,7372,5
1711,13303,3
304,2530,4
4407,7656,4
1607,12331,4
1872,4696,5
2520,2364,4
1016,2260,4
2058,7482,5
5906,7680,5
1711,2789,3
7310,7770,5
1157,94,3
2524,12788,5
180,12162,2
3087,14607,4
374,7690,5
10999,8705,4
7456,4651,3
388,2241,5
1993,2448,5
3094,11404,5
16347,13164,5
2636,1177,5
1911,4171,5
182,7689,4
15153,12129,5
3380,1986,4
16109,12938,4
4087,6109,2
13393,10179,5
52,12293,4
4009,2262,4
807,5233,3
15234,14506,5
2031,517,4
4305,12261,5
1343,13329,5
6629,6299,4
857,9925,5
2384,1083,4
1075,7114,3
3172,4161,3
8374,6068,4
7911,5264,4
16882,14167,4
13461,10206,4
1343,15307,2
62,13494,4
1825,9946,5
1381,9037,5
478,12003,5
14337,11469,5
951,79,5
794,8920,4
60,6762,4
401,12374,3
237,6084,1
182,2227,3
200,7313,3
11572,7545,5
2782,12080,5
1257,5873,1
12657,8591,5
10985,14888,3
2520,3791,3
370,6138,4
17591,15860,5
2259,5527,4
8495,12089,5
4855,9511,4
6625,4181,4
1911,3876,4
13308,10384,5
682,6204,2
9572,6806,5
1340,8558,4
957,6737,4
1626,314,5
9860,11995,5
359,2278,5
24,3168,5
1711,8769,5
356,13589,3
11392,7423,5
281,24,4
200,1176,4
12835,8843,2
1343,8981,4
13536,11803,3
7973,11020,5
4651,4118,5
698,12155,4
61,6844,4
13204,9637,4
4132,12075,5
7570,5014,5
9959,6363,5
1452,9131,4
2456,12191,3
6506,4442,5
2349,7506,5
6722,6325,5
9900,6328,4
1974,9234,5
4626,2530,4
5998,4127,4
6335,5068,5
1139,12033,5
716,6617,3
356,4717,4
16264,13114,5
9957,6728,5
2524,11191,4
6621,4180,4
11982,7734,1
4509,2370,4
862,6131,1
1215,98,5
1069,13534,4
1353,13617,2
17133,14435,5
1333,3112,4
3710,12033,5
1757,9252,4
182,6562,4
3989,12454,4
17078,14428,5
40,2184,4
1451,13600,5
11733,7600,5
388,36,5
11215,7332,5
13425,10188,5
2070,11244,4
1819,13703,5
2078,12377,2
875,9131,3
1124,8567,4
1272,4488,5
2582,7578,5
487,6045,5
1286,4373,5
45,6044,3
91,2217,5
5806,3954,5
13918,10835,5
7018,11117,5
960,8789,5
114,9,5
2666,8661,5
11433,13121,5
6048,4128,4
24,6011,3
1867,14446,4
13984,10989,4
2293,7632,5
10998,7332,5
356,1404,4
10239,7608,4
1044,85,3
3795,12076,5
1681,309,5
807,5383,4
940,6867,4
12374,7960,5
1297,7920,2
1048,85,3
1203,13759,4
2581,11908,5
9915,6330,5
374,3154,5
1343,13522,3
4079,2267,5
6619,4369,5
25,1,4
1333,3078,5
175,6643,4
1674,9233,5
10038,6431,5
7034,5401,5
1127,9208,5
1075,7954,3
8045,5642,4
1068,9097,4
7337,11103,4
14773,11987,4
1343,9042,4
1452,7651,5
5630,3682,5
7878,5202,5
161,14500,1
5715,13341,4
1343,2953,2
2434,6921,3
1068,6303,5
10167,12313,2
12611,8536,5
2090,4818,5
1769,2229,5
571,6179,5
1607,12371,2
5665,6702,4
1,6141,5
3069,9237,4
1607,2446,3
6068,4130,4
2322,6046,2
3439,2101,5
819,8695,5
4727,12654,5
11156,7332,5
4564,3175,4
15211,12139,4
119,15610,2
16797,13722,5
4560,8544,4
2078,3159,5
3757,12025,5
200,7007,3
27,4137,5
6204,4153,5
60,14325,5
300,10730,4
9962,14439,3
9395,6240,5
382,6212,5
1740,10512,4
9499,6266,3
14911,12076,5
3701,11938,5
12134,7816,3
13895,10811,5
10647,6795,5
1666,780,5
2616,2246,4
62,7345,5
866,9319,5
6833,4206,5
6015,7378,4
7651,5046,2
1848,3744,5
10420,6694,5
1381,10578,5
15315,12231,4
12267,13143,5
200,15931,3
1657,6736,3
9362,6238,5
1260,6315,3
778,7583,2
1781,13518,4
17068,14428,3
11915,12289,4
14098,14543,4
200,9065,5
14526,11894,5
200,7634,5
14383,11568,4
12863,15377,2
5205,3221,4
6237,12233,4
552,12332,4
8387,6068,4
1307,3608,5
119,15761,2
6580,6267,4
1541,9045,5
6902,4207,3
1831,15450,3
641,14445,4
14,11966,4
3835,12129,3
8167,6020,4
9849,6317,2
2551,1056,5
1201,6106,5
1451,13689,5
15370,12258,5
68,11919,3
2565,1130,5
147,11,4
175,6027,2
657,14397,4
1330,8716,5
14879,12089,4
13613,10296,5
1848,2833,3
1827,9602,5
13265,10107,3
1507,2040,2
12606,8530,5
461,3695,4
6271,4186,5
11781,12331,1
250,6011,5
549,7839,5
2063,6266,5
8817,12239,4
370,14429,3
9113,11915,5
13628,11925,5
1393,8677,3
2202,15036,3
4341,12342,3
1607,14864,1
6084,12139,5
6694,4186,5
4875,10059,5
8512,6068,5
14649,14475,3
1732,7750,5
1019,6125,3
3207,8587,4
80,4142,4
1075,9666,1
8583,6097,5
5022,3165,5
4562,2505,4
8435,14428,5
8029,6777,3
4497,3444,4
7038,4292,5
3960,8102,3
24,11977,4
4144,2278,4
1333,2852,4
13507,13246,5
5927,12089,5
11988,12275,1
1343,6425,4
119,15903,4
11818,7637,4
1451,8273,4
10795,10366,5
3439,1990,5
154,6821,4
415,6128,3
7190,6019,4
1384,6837,5
119,15852,3
161,14888,1
9741,6309,4
11866,7667,5
15012,12102,5
1353,6897,3
356,9338,4
2683,13121,4
14739,11982,4
1750,11249,5
16162,12975,5
163,12975,5
176,8302,5
1068,13392,4
2216,6186,5
300,15282,1
62,7504,5
200,6061,4
115,14436,3
335,33,5
1674,6911,4
310,5189,4
2317,783,2
119,16105,3
8199,7378,4
1620,7634,5
1655,802,4
1171,14559,4
2843,7920,4
130,11,5
1844,14555,3
39,12655,5
161,4157,4
5312,10540,5
1615,12894,5
3228,8600,4
1334,6217,5
20,33,5
2630,7706,3
2858,5341,5
7236,4500,3
1618,6600,4
1175,14543,5
1786,7742,4
11418,7602,2
119,15913,2
1924,443,3
4798,2783,1
62,14405,5
6052,12100,5
286,6420,5
40,11893,2
3345,1918,2
4634,7880,3
62,6829,4
4000,2258,5
2789,9050,5
14219,11304,5
1343,9145,4
8505,7769,2
2326,8855,4
1343,13499,3
12223,7880,5
62,10731,4
56,4418,4
276,6185,5
356,12019,4
1872,15605,5
6020,4127,5
1299,102,5
4058,2267,5
2858,1905,5
12401,8074,5
8155,6051,3
42,6652,5
9390,10104,5
1353,13520,2
4829,6166,4
4990,11920,5
11210,7332,3
13859,10702,5
4701,2615,4
1742,12402,1
1866,10958,5
4629,7667,4
4910,3152,5
6202,4153,4
14770,12975,5
1260,13864,3
746,56,5
3269,1852,4
6971,6613,4
4044,14393,4
335,4102,5
3802,13121,5
3568,12227,4
119,7042,2
6634,4186,5
7224,13608,4
3500,3163,5
16010,12650,3
252,7585,3
61,10404,5
2955,1458,5
1017,5480,3
1132,12102,3
4019,14945,1
1453,9208,2
1042,4180,5
2293,6166,5
3007,1713,4
155,6753,4
3960,4178,3
11292,7372,4
10589,11355,3
1983,681,4
13364,10175,5
1425,778,5
119,1285,3
1580,279,4
1801,4062,2
6791,8074,4
11310,7378,4
1801,5002,3
4591,11040,5
11211,7332,4
11,1175,5
1824,13554,4
5248,3242,5
2070,14223,5
1432,4342,5
4308,8164,4
1872,13524,3
17016,14398,4
2404,2390,4
252,2247,3
35,11932,5
7552,4934,5
4477,12297,5
12516,8302,5
167,6017,4
2203,15609,4
3803,8725,4
8894,7380,5
10556,12936,5
2278,11166,5
1018,13505,5
2064,14480,5
14477,11691,5
180,11925,2
2645,1177,5
16859,14070,4
1888,423,4
4191,7528,5
2067,15997,4
3771,2267,5
1607,13298,4
226,11925,5
296,14323,5
796,6819,5
1705,6940,5
1257,13414,5
375,14427,4
7444,13359,5
1781,3845,5
8777,6166,5
11899,11961,5
9244,12101,5
2056,549,3
9620,10181,5
4623,7403,5
8419,6068,4
16950,14326,2
494,6363,5
819,6939,5
91,6653,4
1522,1741,3
62,6688,2
391,14401,2
1343,15408,3
8537,14428,5
852,14397,3
205,12105,2
1343,9712,3
1873,12001,5
2537,10346,5
1886,6098,4
364,58,1
824,63,4
10434,6700,2
16990,14520,3
454,9791,5
9093,6159,5
2067,16021,4
17080,14428,4
11094,7316,4
2479,8398,4
27,14436,3
1222,7482,4
58,2,4
747,8846,5
1393,7829,5
2250,737,4
2947,1457,3
5265,3242,4
1368,6143,4
110,14455,2
115,6218,4
35,6438,4
6695,4186,4
8557,6078,5
1545,4112,5
957,12468,4
7666,7456,4
12364,7951,3
9695,7525,4
1657,7176,2
6185,4149,5
4,7413,4
304,6939,3
186,9169,5
12677,14436,5
1549,9260,4
3652,12016,5
1075,16078,2
327,12427,2
4864,12200,4
2115,8693,5
106,82,3
355,6777,3
847,2218,5
4147,12182,4
861,661,1
662,6043,4
200,12975,3
4453,2353,5
480,7819,5
3719,12134,5
2224,4000,4
3606,3414,3
1075,7338,3
2148,12149,5
1127,13036,4
2505,12645,4
17308,14538,5
11382,14400,5
9517,12354,3
8600,6844,4
301,3066,4
10830,6897,4
15328,12237,5
1607,8748,4
3601,3369,5
328,13075,4
5679,7584,4
2053,6958,5
341,6113,5
10021,6406,5
13289,12166,4
1111,9257,5
1314,6328,5
163,6653,5
3724,12088,3
2038,15918,3
771,7713,4
1973,626,5
16589,13400,4
12827,13316,3
1401,10296,5
8896,14428,5
1249,6619,3
40,1640,3
16487,13291,3
1550,6762,3
1400,8703,4
1545,4167,5
13200,9603,3
17168,14436,5
1625,6607,5
14279,11395,5
1333,14620,4
2713,1191,4
1711,2368,3
212,14359,5
279,6358,4
1657,2936,4
62,7560,5
1057,4167,2
4989,12012,4
1823,9256,4
6,37,5
562,4131,5
9897,6328,4
289,1183,4
5155,3188,1
1876,408,5
735,13199,4
2647,10501,5
8237,6032,3
5311,7332,5
1260,2313,2
1075,13996,3
2341,5632,5
9996,6382,5
1684,6375,3
44,2247,4
7237,15058,4
4720,6957,3
40,8999,4
6771,4190,4
7011,15045,3
6079,14436,5
8934,14325,5
2843,12478,3
1775,337,3
812,2267,3
13257,10099,5
485,48,5
35,1835,5
10569,6746,5
2224,695,5
61,12033,5
7467,4661,5
4596,2509,5
8804,8662,5
1444,10455,4
5530,10149,5
163,6171,5
369,7628,4
438,8589,4
10928,6988,4
138,79,5
60,4580,5
40,13528,2
3962,11932,2
2224,4314,4
8660,6154,5
12050,10855,5
1863,9332,5
12934,9065,5
313,2375,5
1711,6829,5
1133,6246,4
4196,14429,4
4629,6651,3
24,12035,4
7563,14192,4
2456,12123,3
8033,6459,5
7347,4600,5
1260,2733,4
1075,6865,3
3973,10181,5
4170,6219,3
3699,7541,5
1406,5188,4
1728,8701,1
15474,12297,3
7137,9176,4
4761,13494,4
1657,14354,4
480,12348,5
2126,13012,3
1075,14215,2
1249,9430,5
15917,12479,3
1664,6757,5
301,15531,5
10605,12417,4
2973,1725,5
126,6047,4
9339,6220,3
516,48,5
17166,14436,4
186,11908,5
369,4116,2
1974,14248,3
1353,8980,4
4351,12417,5
2060,11827,4
1353,4654,2
17180,14456,5
2765,1241,5
39,14898,1
12315,7920,3
6213,11984,4
276,6750,4
1133,12302,5
11332,7386,5
2074,4535,5
290,11995,5
1607,1946,5
206,14429,5
200,9541,2
6570,11614,4
3924,6613,5
3938,7332,5
4840,2866,4
1257,13213,3
8688,6119,5
2612,8637,5
2666,8025,1
1257,3042,3
147,12000,4
3013,6333,5
2578,12975,5
1596,4528,4
11424,11987,4
16287,13121,5
459,12034,5
3675,7950,3
1673,2691,3
7881,9523,4
16990,14479,2
10602,6762,5
5525,4303,5
26,1,5
2545,12304,3
206,1175,4
278,7070,4
13477,10206,5
7740,5086,5
998,11321,4
13638,10348,4
6531,4172,5
2109,3680,4
58,119,4
127,3154,5
513,2213,5
562,13622,3
2000,9727,4
175,6217,3
1257,2842,4
13683,10394,5
949,1404,5
972,5085,4
2846,9134,3
682,14521,1
562,7755,5
1575,9225,5
1974,3021,4
4735,8113,3
1906,7991,5
2365,7864,5
182,7735,2
8601,6098,3
807,5223,3
4401,5088,4
175,714,3
161,12034,5
1260,7907,3
7222,4477,4
2970,4231,4
1882,9702,4
6358,4167,5
7310,11240,5
3954,6205,3
1649,6674,3
115,12088,4
1593,249,5
1830,15025,3
9182,12139,1
11278,7811,5
1607,7884,4
247,7554,5
4218,14501,2
1377,4206,5
5389,3442,4
1257,6920,1
513,8847,4
1345,10621,5
1502,8851,4
1974,9417,3
14406,11618,5
4063,14397,5
10803,7005,4
842,6701,5
1063,1190,4
1711,2369,3
12540,13692,4
11233,7332,3
163,2258,5
5952,13042,5
2023,4458,5
2434,909,5
4741,8102,5
14,7631,5
296,4242,4
980,14262,2
1787,501,5
7563,10498,5
1637,6459,4
3890,2252,5
4194,14521,4
6022,4127,3
8825,12134,4
8552,12516,5
321,14405,5
2384,9927,2
2545,6958,5
2293,6653,4
161,6613,3
1132,4165,4
8869,7083,5
161,8733,5
4416,15200,4
5450,13061,5
322,6159,5
413,14431,5
1489,6725,4
10260,6613,5
13777,10537,5
1343,11223,4
1353,9077,4
119,15154,3
2503,15541,1
14725,11978,5
40,2966,3
1260,6905,3
6981,4226,5
4198,12918,5
2176,14466,3
10329,6635,5
8648,10187,5
1786,15770,1
4633,8974,4
15952,12490,5
1019,6858,5
9852,6317,2
252,12211,2
356,7510,5
6057,6122,4
1919,431,4
12634,8564,1
2864,8329,5
62,12157,5
1257,9272,5
10526,6701,5
1075,4207,3
4149,2278,5
1711,13438,3
7437,6940,4
11841,7658,5
1051,14435,2
2787,5155,3
405,6278,4
17435,15045,4
5845,7852,5
5436,10507,5
3069,1619,4
1015,4118,5
2066,10179,5
11339,7387,5
942,77,4
337,14325,4
2843,8642,3
1468,202,5
2673,7683,5
5904,4428,4
211,20,4
2812,8197,2
1203,9268,4
6480,7893,5
3618,11986,3
2781,6904,5
1607,8599,3
9113,6161,5
2538,10868,5
1664,11249,5
9300,6239,5
14760,12975,5
8126,14428,1
1260,6759,5
4961,13199,2
6028,11649,5
3106,6885,4
716,7720,3
3716,12088,4
11373,7406,3
2991,1501,4
3786,10214,5
12494,9175,3
299,10519,5
2545,13581,4
2451,10747,5
11193,7332,5
3960,12292,2
5515,13189,1
9124,6161,3
807,12969,4
1052,6272,2
9303,6212,4
12,6042,5
8140,7617,5
103,12360,5
356,9783,5
1088,12341,3
1674,10418,5
1459,198,3
389,7646,4
200,8576,5
8901,7508,5
356,8154,5
1607,15326,4
12141,13552,1
4932,5083,4
8893,7378,5
1493,13151,4
300,15075,5
8954,6141,5
1575,13605,5
62,2353,5
168,6140,5
4456,2353,4
19,4148,4
9368,6239,5
1705,12257,5
998,7378,2
11048,7126,5
4605,15225,3
12725,12462,5
15506,12336,5
901,14538,3
1817,351,2
790,5015,5
1379,146,5
1711,7769,4
9103,6159,5
301,13891,4
354,65,4
3659,2217,4
2068,6793,5
1051,14376,1
2307,777,5
11616,7578,1
1393,2734,5
857,8648,4
186,6619,4
186,4868,5
1452,2756,4
5326,3280,5
4324,7005,5
63,12102,5
1674,2490,4
14472,11672,5
1931,447,5
3890,14436,5
62,7056,5
4534,12644,5
2555,7028,4
327,85,3
875,6261,5
5797,3944,5
5469,6316,4
5363,3443,4
973,2792,3
8616,13042,5
182,14513,3
2093,7282,4
1786,11784,2
1343,11600,4
14396,11602,5
16123,12975,5
7739,5120,5
1686,15296,3
129,6137,5
16985,14384,5
13135,9280,5
9480,7815,4
11716,14501,4
807,5170,3
1711,14938,2
3735,2227,3
4072,6159,5
182,6701,2
40,9199,4
200,4651,4
7297,4541,4
6033,12088,5
1088,6375,4
2581,6109,4
5,14325,4
936,6239,5
1010,12033,5
2073,15691,3
7999,12103,5
110,6242,1
39,53,3
10425,6694,4
842,92,4
200,239,5
200,6805,4
9731,6293,5
8279,7584,5
11218,7332,3
17275,14521,5
3228,13283,5
9452,14501,4
14730,11981,5
317,6119,5
300,14803,5
2766,1243,4
1561,6315,5
7591,5022,3
2404,8591,4
3954,2253,2
3873,2251,5
15245,12166,4
16325,13164,4
2258,744,5
301,431,4
1075,14127,3
3450,4456,5
2037,7283,4
12077,9077,5
356,12739,4
14550,11910,5
27,4167,4
4919,14435,5
200,4786,5
857,15531,2
8300,6404,5
4687,2607,1
13293,11068,5
5263,7820,5
8812,6119,5
877,7816,4
2000,11966,5
1092,6219,4
1675,7133,3
3965,12135,2
741,6565,4
1842,14108,2
1175,2318,4
1545,13246,4
2399,12756,5
3395,6267,5
1915,14258,3
16913,14326,1
14140,11190,5
17516,15348,5
1393,2230,5
8107,7372,4
1343,5860,4
10348,12105,4
4312,2323,5
11205,7332,3
17411,14996,2
14696,11973,5
299,11637,5
330,13181,5
5294,6045,5
40,7661,4
1249,13977,4
368,12134,5
2073,13563,5
542,8769,4
106,5083,4
4583,8584,4
3128,1780,3
454,6600,5
14989,12279,4
6241,11987,5
983,12292,3
378,2227,3
175,6204,2
10690,12437,3
4902,6309,5
748,56,5
70,2278,4
6957,12103,5
9939,6347,2
17090,14429,4
682,6283,1
7407,4632,3
13382,10179,5
461,2536,5
4112,2270,4
1641,13964,4
7187,4448,5
936,6363,4
100,6867,4
6506,4169,3
4665,2592,4
716,6159,5
7807,5117,5
2910,2276,3
300,15113,4
7199,4646,5
1825,3070,3
542,2228,4
4555,2448,5
487,2217,5
13370,10176,5
4846,4812,5
6579,4179,5
1995,13513,5
3948,7584,5
1063,6267,3
1385,166,5
1607,2375,4
8133,6119,5
27,14350,5
857,11663,3
8355,6068,5
1343,13431,5
62,13317,5
15522,12318,4
1343,14617,5
13191,13783,5
119,15864,3
8677,6114,5
1651,4167,5
1607,5563,5
6018,6728,5
12681,8637,4
3838,2246,3
2023,13041,5
1075,10064,4
1711,13580,1
16492,13301,4
39,309,2
8801,6119,5
230,2250,1
4242,14325,4
1895,430,5
188,13763,5
356,60,2
1866,2874,4
4823,9553,5
1327,724,5
2418,8100,3
119,16026,2
161,12379,4
10216,6600,5
6985,4380,5
14787,11996,1
5463,11550,5
268,4152,4
4721,2667,4
391,59,4
9108,7462,1
1393,12130,5
12066,7784,1
1075,2554,3
2528,13581,3
1790,9152,4
9710,14465,4
1070,85,4
301,13931,4
1333,2781,4
655,6164,4
60,14926,4
8527,6119,5
1786,8711,4
1748,315,3
11946,7708,5
6724,8769,4
5870,6047,5
13749,12698,4
10227,10811,5
6708,4186,5
115,14486,3
1075,3075,2
62,16012,3
2830,13054,5
7687,14399,5
3160,11097,4
300,6155,5
960,13392,4
8929,14396,4
1905,4662,4
5936,13190,5
2293,10101,4
2467,6283,1
4384,2343,3
3672,2297,3
12329,7924,5
1409,12615,5
2211,690,4
7366,4625,2
13116,9268,4
876,11886,4
14515,12462,5
186,7490,5
2899,1511,5
1203,9710,5
5796,3945,5
12,41,4
188,7388,5
14546,11904,4
801,6196,4
1393,8606,1
155,2253,3
5910,4110,5
2361,6323,5
3128,1774,4
13890,11290,5
16338,13164,4
6175,11921,4
7237,13143,4
4340,4651,2
7281,4524,4
4916,12959,5
5568,3613,5
40,5596,4
2778,1255,5
205,1178,4
696,53,5
2362,13399,4
2577,11133,5
27,6017,3
9356,6232,4
1051,14478,4
2609,7560,5
9217,6196,5
6983,12975,5
1348,124,4
40,197,3
1595,7005,5
716,6196,3
7617,5040,2
356,403,3
3674,6271,3
1116,6278,4
3894,8637,5
276,6660,5
7077,4320,5
1991,9533,5
6217,7685,1
1613,2548,5
2063,13866,5
2993,2560,5
16346,14507,3
2073,11837,5
4378,2343,5
857,6840,2
200,5161,5
804,6077,3
3853,2249,5
1260,9683,5
1915,10083,5
10283,6616,5
1333,8250,4
1142,7680,5
1627,6939,3
98,7904,5
4580,13560,1
1021,7864,5
1053,12374,5
17429,15042,5
163,7586,5
7816,12342,3
2023,12218,4
37,6617,3
155,12105,4
3735,6152,5
2296,3744,5
119,3145,3
804,6762,4
3821,6161,4
6458,4168,5
824,14488,5
2669,7670,5
599,6032,3
17123,14435,4
239,6047,5
3077,1627,5
1017,7792,5
1140,8893,2
3487,2028,5
5068,7726,4
1918,11320,5
461,12313,3
2467,6111,1
1203,7175,2
1075,9413,4
11494,7487,4
3242,8307,5
1654,4776,5
1333,2617,4
1657,478,5
163,12057,5
1867,8998,5
912,7628,4
2817,8674,5
1452,9127,5
1333,14525,3
747,6600,5
6555,6867,3
10558,13098,4
1359,9267,5
12922,8980,4
3861,2250,3
1359,8792,4
1075,13643,3
13945,12504,5
409,7414,4
1075,4879,2
67,12294,3
355,11923,5
477,8935,4
1145,6125,4
1002,5117,5
409,8733,5
598,2253,5
14656,11950,4
2970,13021,3
1071,6265,5
4849,6068,3
3374,1943,4
16092,12870,5
1017,7572,3
16939,14326,5
5048,4828,5
556,12240,5
576,53,5
9365,7462,2
3429,1982,5
716,12021,4
1607,8448,3
364,2253,5
147,12587,3
